mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_gray,std_gray,entropy,mean_h,mean_s,mean_v,std_h,std_s,std_v,Soil Type
0.6278435202205882,0.5869983149509803,0.5460085401348038,0.1418362753851634,0.12893878586031052,0.1192059674780443,0.5945542279411764,0.13078152720955324,6.954443691501027,0.14056085324754902,0.13243815104166667,0.6299594056372548,0.18737464632112147,0.06723954267337191,0.14074380262292654,Arid
0.4303730085784313,0.35148303462009806,0.27479224111519607,0.12040358389090339,0.12047486009597477,0.15562241507217897,0.3663411458333333,0.1170158621847248,6.871625512329226,0.21218692555147053,0.43769722732843136,0.4451564414828431,0.22179168181488534,0.22778139404298103,0.11623561470807756,Arid
0.7438055300245099,0.650354243259804,0.518099915747549,0.09269727762083656,0.09018049989738203,0.08717233978987504,0.6631615732230391,0.09021045520133006,6.380045210405567,0.09543409160539217,0.3052925857843137,0.7438055300245099,0.004668708179826815,0.04570681523596248,0.09269727762083656,Arid
0.6692899816176471,0.5414675245098038,0.3488779105392157,0.20868069630095779,0.1712486231103196,0.13513199067079076,0.5577148437499999,0.17419379288426431,7.148003124379789,0.09662511488970586,0.5000670189950981,0.6785280713848039,0.04527818944821006,0.1055849738786448,0.20316390059368067,Arid
0.8249846813725491,0.6106359145220588,0.3806650199142157,0.12754212217548638,0.11411609864503361,0.09391947647775044,0.6485016467524509,0.11411450144385803,6.725715878624585,0.08388288909313724,0.5404919194240195,0.8249846813725491,0.004884528410412396,0.0671051897175018,0.12754212217548638,Arid
0.8265912224264708,0.7757343367034315,0.7280302159926471,0.09860736729654758,0.1083144888252614,0.10658416335318904,0.7855219822303922,0.10501469918404524,5.990261212813039,0.07996515012254901,0.12070599724264705,0.8265912224264708,0.030241899859823004,0.035948288356759436,0.09860736729654758,Arid
0.8394129136029413,0.7865837545955884,0.7393669577205882,0.09252263583286881,0.10134382565446039,0.10087820211203012,0.7970348881740197,0.09846002190689743,5.899765245957868,0.07764533547794117,0.12028664981617648,0.8394129136029413,0.026407567785608255,0.03542288236441016,0.09252263583286881,Arid
0.6892645143995099,0.53779296875,0.33124904258578436,0.14738191969472006,0.14301077955592642,0.10811070613608748,0.5595166973039215,0.13732931428016681,7.063724563708259,0.0986605775122549,0.5198376225490196,0.6898973651960785,0.057988357546098275,0.10397018554275482,0.1469311158411106,Arid
0.8112888710171569,0.4893363204656863,0.31394186580882355,0.08220912813585214,0.08463580619472595,0.08554903682667028,0.5656326593137255,0.08194185084974466,6.361838156390772,0.056867532169117656,0.6158193550857842,0.8112888710171569,0.004125005232033555,0.07358403513760566,0.08220912813585214,Arid
0.9422688802083334,0.7960430070465687,0.606982421875,0.021430417772833735,0.02153366792838781,0.028196641669116847,0.8181927849264707,0.019812492714572152,4.259086636013834,0.09207643995098039,0.3536927466299019,0.9422688802083334,0.003809026463166221,0.030586634311018015,0.021430417772833735,Arid
0.8567220052083335,0.7280350030637255,0.579712392769608,0.1278920817721681,0.14570750095341573,0.14890171017596374,0.7496112898284314,0.13855862732386284,6.974171691611687,0.09034734987745097,0.33097617953431374,0.8567248774509806,0.019598449158391033,0.09783841559757818,0.1278951673794332,Arid
0.798175168504902,0.6867627910539216,0.4655158547794117,0.13834428877357366,0.13613189064868753,0.120879983448196,0.6948491115196078,0.13411252474027507,6.604352974782597,0.108267271752451,0.42453756893382355,0.798175168504902,0.00853457091936449,0.08110602740402169,0.13834428877357366,Arid
0.7360868566176471,0.581787109375,0.4338694852941177,0.18788322106160904,0.15381709240640373,0.13466042715766954,0.6110610064338236,0.1605387375237376,7.149417048245612,0.07942516850490194,0.4142415364583334,0.736120366115196,0.009523200682530436,0.07202763430716638,0.18783173200294231,Arid
0.8661477481617649,0.8361644071691179,0.791333486519608,0.062615782085697,0.09757494373372069,0.14093506806740663,0.8400275735294118,0.08923509415859247,6.261911915347791,0.16968922334558822,0.1278454350490196,0.8840188419117649,0.1644568431567395,0.08931807207846762,0.07291540099833921,Arid
0.713039981617647,0.6162511488970588,0.4403818167892157,0.172387977449047,0.16389277466777788,0.1493127142803792,0.6251541436887256,0.16427272021388453,7.205827505988122,0.10547257965686277,0.4013461243872549,0.713039981617647,0.005382147762440118,0.09922905765016905,0.172387977449047,Arid
0.6745710784313725,0.6135904947916666,0.5823902803308822,0.1629928796955838,0.15370677681435874,0.14547345028411127,0.6282839307598039,0.155243867634165,7.204913032353897,0.09366957720588236,0.13823720894607844,0.6746218213848039,0.1925150953688152,0.04802213546834145,0.16291014705050388,Arid
0.7685489430147059,0.455093443627451,0.24363702512254903,0.15066185091080989,0.20851041560675265,0.1803851996114363,0.5247166053921569,0.18013176673889766,7.360585886510033,0.06598307291666666,0.6933938419117647,0.768564261642157,0.0436008305339352,0.16451242195326166,0.15068500746017963,Arid
0.8026740579044118,0.680041743259804,0.5517338771446079,0.14976817036118756,0.1636883508778015,0.1926159394892368,0.702066099877451,0.15879869434259916,7.163253164796037,0.1481282552083333,0.33287377450980393,0.8059675628063726,0.16647375870570874,0.14594612942485327,0.1518852603546523,Arid
0.6922803691789216,0.5281872319240196,0.4255734911151961,0.11517345576739535,0.09513071646078942,0.0763870794915216,0.5655455346200979,0.09863478005394728,6.6311276990183075,0.061507161458333334,0.38407915900735295,0.6922803691789216,0.004585705771410109,0.02911786016871174,0.11517345576739535,Arid
0.6674124923406863,0.7090073529411766,0.6421377144607843,0.28396630098014003,0.2034871117974696,0.2754590521368003,0.6889619715073529,0.18369496479665337,7.4087350430416805,0.3211837469362745,0.49226505055147063,0.8571576286764707,0.22571385821433246,0.24474517247979619,0.11747004081624018,Arid
0.6206677006740196,0.5791886871936274,0.5590284160539216,0.17831254858183687,0.1773976242544382,0.17185474675478726,0.5892807904411764,0.17687397377840347,7.4099768678534215,0.12072801776960784,0.10448931525735294,0.6207318474264706,0.23819070356568814,0.04248273380390656,0.17817744034005556,Arid
0.6632209329044118,0.5618997012867647,0.46373027726715677,0.16005435283013064,0.19477860415928896,0.23744503070294,0.5810556449142157,0.18595562705956117,6.590734642467201,0.1805549172794117,0.35361806832107845,0.6728017769607844,0.20821528287748875,0.17104679226114247,0.17025123358781477,Arid
0.6534782858455883,0.6561542585784315,0.6567784926470588,0.18301596677541018,0.1865112569771199,0.19058849089374577,0.6554582184436275,0.18587085581479568,7.370783180662697,0.40935297947303917,0.0263461243872549,0.6637408088235295,0.24629964216619493,0.024898787848923225,0.1867442591951069,Arid
0.8258760340073532,0.6117120481004902,0.3809637331495098,0.15183512392864662,0.09690331277616163,0.10247666676843571,0.6495050168504901,0.11271091306754653,5.9245632521081,0.0871304381127451,0.5515969669117646,0.8270584405637256,0.024783314148488552,0.08467504858159784,0.14756539283575756,Arid
0.6488750382965686,0.6532178691789214,0.5832385493259804,0.08610449773530891,0.06458076397141864,0.12428620308470927,0.6439271216299018,0.06061857344676525,5.706974305647945,0.22767022824754898,0.24246610753676473,0.7041982613357843,0.18350227439963168,0.07058267752655609,0.08418314014313855,Arid
0.5896580116421568,0.6163899739583334,0.5685508578431373,0.20813341844198496,0.17032668391421418,0.28834074955207656,0.6029095818014705,0.18146655033476955,6.770352073085011,0.2274184283088235,0.35625861672794124,0.7034725413602941,0.2019291566588889,0.18774241618759943,0.2205863144880286,Arid
0.6892482383578431,0.6492656632965687,0.5424278109681373,0.19930650003975142,0.20401448913019127,0.24792849381140436,0.6491067325367648,0.20349378156835318,7.302569474875135,0.20336435355392155,0.2958352481617647,0.713134765625,0.1815904322710543,0.12215021274643066,0.21648384089096626,Arid
0.7128714767156863,0.6250315946691177,0.45478707107843136,0.24117791640463868,0.1936049175595503,0.2404668816926241,0.631879021139706,0.20311324086348312,7.092856492276481,0.22158203125,0.4432272518382353,0.7423770680147059,0.21601752874475308,0.20309254726609371,0.23131024448674167,Arid
0.6967610677083333,0.6321605009191177,0.529028799019608,0.13796894272311302,0.15456878148825548,0.26671769293043746,0.6397259880514705,0.14463154147911803,7.159271560577967,0.24350107230392148,0.40295075061274505,0.7584376914828432,0.22396208643764673,0.18980941292818546,0.138366259976737,Arid
0.5201037837009803,0.47694163602941175,0.4064749923406863,0.18196450179971344,0.1840717574660909,0.1903142325899275,0.48181008731617647,0.18357105324435632,7.478364357460851,0.09972713694852942,0.23891314338235292,0.5201401654411765,0.023079121162323146,0.10647189054153099,0.18200077226034167,Arid
0.6050704656862744,0.5140663296568627,0.4069010416666667,0.14858486745100555,0.158342380296478,0.24576152238671012,0.5290393305759804,0.15583817383355766,7.02259129120649,0.32360313265931373,0.38346258425245094,0.6185527726715686,0.29144695181785424,0.2830823601120419,0.1570359595625411,Arid
0.7266084558823529,0.650170419730392,0.5292901731004902,0.058227517509164516,0.06284367210956635,0.07873378867415132,0.6592562806372548,0.06106447215631519,5.844488521782799,0.10438304227941178,0.2736069623161764,0.7276348039215687,0.03940409703809071,0.07595706221405703,0.0581959152836325,Arid
0.6719851026348039,0.6869896982230392,0.6868298100490198,0.15539437131270667,0.13520607304053275,0.2086313456681192,0.6824802772671568,0.13294883727784304,6.908764760913774,0.3142980238970588,0.25776079963235293,0.7794031479779413,0.23469865591863373,0.1535946174430369,0.1329966655458196,Arid
0.8038009344362746,0.5670687806372549,0.3070101868872549,0.11380120180711496,0.1026674284845806,0.0883144306144681,0.608205997242647,0.10375216570845197,6.4826185366385705,0.08524911917892156,0.6247290517769606,0.8038009344362746,0.002936680012006934,0.07109664492126294,0.11380120180711496,Arid
0.7309895833333334,0.5829819623161763,0.42671185661764705,0.13524036602602815,0.08978776650882572,0.17164625887325582,0.6094276577818627,0.0894656587092983,6.250710196265667,0.20561044730392153,0.42224360447303916,0.7430989583333334,0.25365498148149407,0.2646633318424671,0.12218788101579092,Arid
0.516079771752451,0.35897480085784317,0.23423617493872548,0.25855697539805494,0.25766176837556715,0.22145149454853863,0.39174421721813724,0.24795150897080462,7.662217593950158,0.07679610906862744,0.5896886488970587,0.5169222962622548,0.04997595663986252,0.20191855533755312,0.2592549426111245,Arid
0.8254863664215688,0.7396110983455882,0.5802696078431371,0.07248176232742683,0.0730817756329646,0.07666197886663609,0.7470511642156863,0.07278189226227388,6.168364685038028,0.10656020220588236,0.29757774203431375,0.8254863664215688,0.0060669875589636655,0.041069524410700706,0.07248176232742683,Arid
0.5016161151960785,0.4559158624387255,0.42619102328431374,0.17506332655446227,0.10122191456735662,0.16864320509203742,0.4662090226715686,0.10665923197659755,6.645081316789355,0.2584865196078431,0.45934723498774505,0.6003092447916667,0.2521133860634333,0.12694726817224947,0.11633422822014566,Arid
0.7190295649509805,0.5818895526960783,0.44292758118872555,0.08571226258124345,0.061814921102782534,0.07074070614122807,0.6072064568014705,0.06910208318109352,5.645853184444826,0.08262388939950979,0.38621515012254903,0.7196241191789217,0.018820298561774168,0.045937457970237405,0.0833297272829249,Arid
0.7368365119485295,0.5963149126838234,0.4602922028186275,0.05944386627496359,0.04209438882651974,0.04980262712113068,0.6230143229166665,0.04724099138464595,5.257907624543468,0.08026290594362744,0.3753178615196079,0.7372252221200981,0.014782727956432607,0.03053488349268284,0.0574896888876741,Arid
0.6515356924019609,0.5367714077818627,0.40205556832107847,0.14818806468423706,0.09823148154834709,0.1064057860811683,0.555795228247549,0.11249428420909839,6.374228555066742,0.09798464307598037,0.39251685049019613,0.6562050015318628,0.06069635967596741,0.07635736959221262,0.13870844884343653,Arid
0.5846181832107843,0.534341490502451,0.45869619332107847,0.2132109177201344,0.2195682461699517,0.28726069658748377,0.5407121246936275,0.22245713587718563,7.084640130514101,0.3256462545955882,0.30974934895833334,0.5930980009191177,0.3194235348267079,0.2309014939825173,0.21969319959882622,Arid
0.7106646369485294,0.5991708792892156,0.45242991727941173,0.21662082450938178,0.1994878118719821,0.16738879905209686,0.6157571231617647,0.20074381048677425,6.948352205654249,0.09159486060049021,0.38574505974264706,0.7106646369485294,0.012893862870589157,0.09445654674607758,0.21662082450938178,Arid
0.28370002297794117,0.2816578584558823,0.26728707107843136,0.10091090807754244,0.11084918402087156,0.0854114244225869,0.28059704350490194,0.10339486311096181,6.663911349427838,0.23545113357843137,0.11530043658088235,0.2968893612132353,0.3120288369076998,0.09429249894744894,0.10918390119229025,Black
0.6563581878063726,0.5957375919117647,0.4812327665441176,0.2766592240794594,0.25897037147933427,0.20247647703054295,0.6008243336397059,0.2556224940561109,7.57663728463322,0.10060508578431374,0.24815410539215688,0.6584022671568628,0.040096125482759364,0.11093621788777716,0.277937236923791,Black
0.17648494944852944,0.16292700674019606,0.17887369791666669,0.09187096613021041,0.08335192056179076,0.08636306628710766,0.1687231924019608,0.08602512503010083,6.338582858239629,0.675048828125,0.1259698606004902,0.18444776348039216,0.24541226498864827,0.07031611685075177,0.09264367923851213,Black
0.1254451976102941,0.13826114430147057,0.14957778033088237,0.04190900818917642,0.04263866453499656,0.04250057684255016,0.1352883731617647,0.04236094330458758,5.4613577626700875,0.5770680147058822,0.17307655484068626,0.14959118412990197,0.04842504535264954,0.06623065588316204,0.042501723800224225,Black
0.129443359375,0.14044692095588235,0.1515625,0.04674617591017246,0.04745212299335545,0.047029204178803206,0.1381137025122549,0.04711992123745561,5.6046182559909585,0.5796539905024509,0.1608187806372549,0.1516955805759804,0.07329655410030758,0.07305776232835534,0.04708465734068816,Black
0.4838158700980392,0.424090456495098,0.40836684283088237,0.29228255887065474,0.23087232051088324,0.2127145640492478,0.4400227864583333,0.24670223715217665,6.9931557238185125,0.2570207184436274,0.13474456188725487,0.4887618719362745,0.30029215913484475,0.09775467212586093,0.28806432965490586,Black
0.18489296109068626,0.17263231464460782,0.1717495787377451,0.1850292731318845,0.14424140844573236,0.1277774496797071,0.17615559895833333,0.15409703001781613,6.212302480523564,0.4964288449754901,0.12400620404411765,0.19476964613970588,0.20335741716097358,0.09328281831900224,0.18141035287142881,Black
0.11023092830882353,0.11501512714460785,0.12070599724264708,0.04415700843691875,0.04535878559855654,0.04202077069871131,0.11412281709558825,0.04445367303410856,5.49795501284077,0.564797794117647,0.11609030330882353,0.1220913756127451,0.1012319021182348,0.08478024351163084,0.04359272143708095,Black
0.18396139705882353,0.17611347273284314,0.16500076593137258,0.05278538294219587,0.04932065314061515,0.04648990539848062,0.17718481924019608,0.04992794045680723,5.6679253785371815,0.11534447763480393,0.1010675168504902,0.1842074525122549,0.10528702727506495,0.04183117387309265,0.05258324073685996,Black
0.2761173023897059,0.24787741268382354,0.2398111979166667,0.13990108210165345,0.14172361675534437,0.14143958805127355,0.2555300245098039,0.14105396066372902,6.301830629871586,0.0473211550245098,0.14769263174019606,0.27617187499999996,0.08092132878169093,0.042536825028658694,0.14007069127389873,Black
0.1573031556372549,0.13652726715686275,0.13590111825980394,0.025617313881181505,0.024361452410074005,0.02439740359108385,0.1426901424632353,0.024759205636810486,4.640687118523095,0.11556181066176471,0.1401233149509804,0.1573031556372549,0.29775934216850325,0.025230860330767716,0.025617313881181505,Black
0.21980124080882352,0.21152248008578434,0.19487496170343138,0.08767592381631682,0.07941874696979599,0.07367492866636963,0.21206437653186275,0.08109127711223736,6.364147449338779,0.13529890471813727,0.10822514552696078,0.22103343290441174,0.09171821929650038,0.04871801880911288,0.08717292839147037,Black
0.18423043045343138,0.17576497395833335,0.16462737438725492,0.053060723665390615,0.049484028185744294,0.04681141394040413,0.1769799325980392,0.0501678814825713,5.680208660530727,0.11224820006127452,0.10469803155637256,0.18447169883578432,0.10565352725635979,0.041388626079834706,0.052843158331207694,Black
0.2915402879901961,0.2746840533088235,0.23094075520833335,0.19914286148153768,0.2058727230719213,0.11209369548127048,0.27468213848039214,0.19067761170642725,7.042324561509215,0.6258003982843138,0.2140347349877451,0.30127144607843137,0.31735386239331687,0.16397728031307796,0.20350514178120013,Black
0.5096698835784313,0.41696920955882355,0.34023724724264703,0.32777858019337763,0.2759142503498753,0.23292905123399057,0.4359643075980392,0.2841976656491123,7.62222416734288,0.0953182444852941,0.3257764629289216,0.5119772518382353,0.15229177668364763,0.15937038459838193,0.3290087429396279,Black
0.29291513480392156,0.2849044500612745,0.2791532628676471,0.13100207693145646,0.12573566824917837,0.11418733346812204,0.2868183210784314,0.12586684059817282,6.63306297146425,0.3812097886029412,0.04378925398284314,0.29331437653186276,0.3964321277905012,0.035351716403144495,0.13116660275822686,Black
0.20775314031862746,0.1854224111519608,0.18790690104166666,0.15723521384208533,0.13150946815683015,0.11377421341514794,0.1923043045343137,0.13628062898928878,6.8061092544073905,0.5889763327205881,0.14628619025735293,0.21384037990196078,0.3151337956320565,0.1083182736540622,0.1561490985764744,Black
0.15678519454656864,0.11648571537990196,0.11438897824754901,0.07106906521584741,0.06439842478274593,0.06377507237859222,0.12825425091911763,0.06605216357747558,5.682876137974134,0.13277228860294116,0.2877862668504902,0.15678519454656864,0.3219244261940489,0.06043233433520764,0.07106906521584741,Black
0.35168600643382353,0.29668255974264707,0.2494772518382353,0.18452243963077392,0.1704719941364906,0.16171700474109477,0.3077244178921569,0.17268681315359063,7.253493755326659,0.08351428462009802,0.30691540287990193,0.3518315333946079,0.06017911137920338,0.1020093203176587,0.18448430106553554,Black
0.2802667356004902,0.23308536305147057,0.19045936734068628,0.1678720045054255,0.13908641070052238,0.11313799456201201,0.24228707107843134,0.14452207862453945,7.016985667752285,0.07898667279411764,0.31767099417892153,0.280386412377451,0.042846871712773814,0.07840027070342422,0.16775839534329762,Black
0.11043677236519608,0.12549689797794117,0.09073701746323529,0.09419457436695115,0.10366674638965231,0.07482511027784357,0.11694144454656863,0.09652220144059752,5.973506486820315,0.25492876838235295,0.2669002757352941,0.1274634267769608,0.13386672614011821,0.15818989294045918,0.10371231575137599,Black
0.3787865732230392,0.35396848192401964,0.33512465533088237,0.16625795109035418,0.1525533728739365,0.1391039118564574,0.3592237285539216,0.15510636526141225,7.206092817438337,0.15593213848039217,0.10931659773284313,0.3793935738357843,0.2317813391817223,0.05322416042309724,0.16524936016018696,Black
0.19478592218137253,0.17136278339460784,0.16585956648284314,0.13255078732417944,0.12579930273918552,0.12010064181774122,0.17768171721813725,0.12688784196278588,6.475259282033132,0.21649337469362745,0.18224571078431373,0.1960650275735294,0.3486159884313898,0.10458266374705522,0.13509996948441677,Black
0.09785730698529412,0.09835037530637254,0.1020153569240196,0.0349437299612883,0.03498131726471042,0.03496365660951964,0.09832835477941176,0.03494311465938394,5.131060175476728,0.3708141850490196,0.04700712316176471,0.10222120098039215,0.3203491755872913,0.04933367861336134,0.034965360266268626,Black
0.20220971200980392,0.20220971200980392,0.20220971200980392,0.05455129913158518,0.05455129913158518,0.05455129913158518,0.20220971200980392,0.05455129913158518,5.786738077182108,0.0,0.0,0.20220971200980392,0.0,0.0,0.05455129913158518,Black
0.25297372855392153,0.23176413143382354,0.22035462622549018,0.1318226730789883,0.12241825376126235,0.1227214697315424,0.2367264093137255,0.12518788157837105,6.943042758375273,0.07160309436274509,0.15615617340686277,0.25303787530637256,0.08232744456231109,0.08815715643979766,0.13173394749091125,Black
0.8557033164828431,0.8539598651960785,0.8390404794730393,0.3077580800621001,0.3134185582658395,0.330720178711882,0.8527956495098039,0.31300508465871807,2.3396012010736715,0.03255112591911764,0.05232747395833333,0.8570092294730393,0.08958130141942944,0.1287970619460679,0.3069509141649325,Black
0.34160634957107844,0.3682684206495098,0.34742168351715685,0.16378033202835346,0.23281856703862627,0.2355967286872117,0.3579819623161765,0.21134994650271344,6.575323593624727,0.19620193780637254,0.13064778645833333,0.3755514705882353,0.1807430714386672,0.11229509939538157,0.23072393292938495,Black
0.1778377757352941,0.14613683363970587,0.19368106617647057,0.19235408804347387,0.1896362588000385,0.19461057533587903,0.16094803155637255,0.1905489861454743,6.202556067999826,0.7466988357843137,0.3611040900735294,0.1990847120098039,0.1419279222179133,0.12281005845185193,0.1991036243933027,Black
0.32964824601715687,0.2771675857843138,0.2618307674632353,0.21550493457183587,0.23515787493543042,0.2504281969604923,0.291143918504902,0.22998287330150696,6.961569384650389,0.144857728247549,0.29877642463235293,0.33926547181372557,0.25416698883696637,0.11401464546506562,0.2373641592263282,Black
0.3687413832720588,0.34525888480392153,0.33475317861519605,0.29321329730262713,0.23684608288422465,0.23296291475657746,0.3510790058210784,0.24949995804752015,7.103661288208565,0.6255840226715685,0.22983015471813725,0.4027506510416667,0.26432473904188686,0.13171256802050954,0.2852850357659619,Black
0.7563869102328431,0.7558670343137255,0.7567516850490196,0.36003834487454084,0.36059400835410427,0.359158450894265,0.7561016007965686,0.360286107567676,3.412508158483171,0.1442938112745098,0.011829810049019607,0.7577876072303922,0.2767039204933674,0.02403577067664649,0.35790636915899227,Black
0.20401443780637254,0.1779287300857843,0.16035826439950981,0.1177662077741766,0.1055406199806236,0.1021958651337513,0.18371534160539216,0.1083848504612878,6.6728995039642545,0.10712890624999999,0.248876953125,0.20485696231617648,0.13794241071741858,0.13583483063431484,0.11701727689961507,Black
0.13616344975490197,0.12030196844362745,0.10631701899509804,0.10918486169261668,0.09721053100844629,0.09264194596310378,0.12346717984068627,0.09982565435797983,6.2915525399536225,0.16620806525735293,0.27806659773284315,0.13774701286764707,0.20130771990903432,0.16908638040731422,0.10829769084974734,Black
0.15727826286764707,0.12414311427696079,0.10074678308823529,0.2074883564909513,0.14268108327070486,0.1279820117746824,0.13143286611519608,0.15944116121843518,5.596631941466027,0.1050015318627451,0.3173502604166667,0.15735772824754904,0.05312706221031796,0.10047159788154562,0.20744727362671067,Black
0.18640280330882353,0.1450003829656863,0.11868872549019607,0.24581645336906827,0.1726774552719071,0.1535880637637252,0.15444814644607843,0.19158728668702774,5.698165066406717,0.1013748468137255,0.3182923560049019,0.18643631280637252,0.044291280668537526,0.09258854370939573,0.24579698920463702,Black
0.08090245863970588,0.07400045955882353,0.0568637025122549,0.03430259811339417,0.029816512832742007,0.025297098054503548,0.07423502604166667,0.03053075179426888,4.973439628217612,0.1263116574754902,0.30838599111519605,0.0810623468137255,0.07263943302504804,0.09543373621108286,0.03415801786031332,Black
0.09018267463235294,0.08163679534313725,0.06297200520833333,0.04231669073274941,0.03427318389891283,0.02958253673273734,0.08211645986519608,0.03594731173544174,5.104679803587169,0.1234375,0.31334731158088236,0.09046223958333333,0.05929434457658926,0.09517071388836552,0.042074628911646955,Black
0.3719180836397059,0.3719180836397059,0.3719180836397059,0.10858128368366235,0.10858128368366235,0.10858128368366235,0.3719180836397059,0.10858128368366235,6.646128279120677,0.0,0.0,0.3719180836397059,0.0,0.0,0.10858128368366235,Black
0.2653866038602941,0.26472598805147063,0.20858609068627448,0.195147843240603,0.20856330923598992,0.09714313576686424,0.25852960324754903,0.18830142376709136,6.974115445644221,0.591964422487745,0.2422564338235294,0.2881309359681372,0.263491016205059,0.18531959992472902,0.20358687192880706,Black
0.5126838235294118,0.5109633501838236,0.5220463771446078,0.3852425794919159,0.3867423726719291,0.37804076526764163,0.512890625,0.3851669791499246,5.31935421281068,0.4384966681985294,0.05507908241421569,0.5220865885416668,0.33067592567063214,0.05172950184151553,0.3780780137242139,Black
0.4963666130514706,0.4308526731004902,0.37212967218137255,0.3204902061569964,0.26978619751944793,0.2571642863254701,0.44371361825980393,0.27596964117187295,7.780357823566637,0.22083524816176472,0.27223307291666665,0.5168993183210784,0.25077518787507685,0.22118880504185306,0.3168329823593151,Black
0.21396484375,0.244189453125,0.2597148820465686,0.09755153562552533,0.10392641206784274,0.09559183684037542,0.23700310202205882,0.10072398365873049,6.4980690285947,0.5518631280637254,0.2045620787377451,0.26215341605392156,0.04864997202160761,0.0964241925429199,0.09950034736719372,Black
0.18897824754901962,0.1639935661764706,0.16505055147058822,0.08112696467904035,0.07213024534663298,0.06909141461804165,0.17156671262254902,0.07428813511182156,6.1559722458883295,0.38639035692401963,0.14022480085784314,0.1894186580882353,0.4424780230085924,0.039939173919389476,0.08053310076115287,Black
0.2349322150735294,0.19933172487745096,0.21898073682598038,0.31237867163770305,0.24942133033774275,0.24819768150858001,0.2122079886642157,0.2677096913815638,6.656227127168041,0.6798014322916666,0.3065496706495098,0.25101485906862747,0.21674784588850465,0.19193428542811936,0.30490823891625807,Black
0.13696672028186274,0.13882889093137257,0.161083984375,0.07283219486666449,0.0748528306340772,0.07464420146927858,0.1407284007352941,0.07387872824018094,6.19088299496951,0.6422851562499999,0.2140749463848039,0.1622127757352941,0.1036539178157784,0.13964859337674068,0.07566537438073877,Black
0.2351332720588235,0.195263671875,0.22489564185049016,0.2675539462593919,0.19902813659972476,0.19584454733428716,0.21053730085784314,0.2169115807872773,7.003873846990729,0.6566099877450979,0.40546587775735293,0.27257678462009804,0.27973832412429056,0.16272207005009906,0.2564439756778034,Black
0.10828067555147058,0.10544768688725491,0.11391505821078432,0.038668682906813454,0.037661632569824834,0.03950141145907121,0.10708390778186275,0.03818697418573937,5.315612650786875,0.6696212469362746,0.08210880055147059,0.11452876072303922,0.21416517575255523,0.04831770474841011,0.03947472771402515,Black
0.15939031862745098,0.14477347579656863,0.13149605545343138,0.07937053643514493,0.07326722411430298,0.0710294460507211,0.1476169960171569,0.07474643905224024,6.152595170033309,0.08364066329656863,0.18849475337009805,0.15939606311274512,0.03199476229887448,0.06043279319797073,0.07936316270070073,Black
0.467721737132353,0.46249904258578434,0.438332950367647,0.2715949741751644,0.26991820701821145,0.24497734819494216,0.46132716758578435,0.26647132141684055,7.264228992389102,0.3560345818014706,0.10778952205882353,0.47972388174019615,0.2697153746668598,0.1189577222022465,0.2686880411551342,Black
0.6332194010416667,0.6332194010416667,0.6332194010416667,0.37368358416077085,0.37368358416077085,0.37368358416077085,0.6332194010416667,0.37368358416077085,4.8401966087713095,0.0,0.0,0.6332194010416667,0.0,0.0,0.37368358416077085,Black
0.15716720281862745,0.15187940410539214,0.17666302849264703,0.07445181525477591,0.07219366635430244,0.07764539775192683,0.15622606464460784,0.07328239336211322,6.218621695931196,0.6995978860294116,0.16725451899509802,0.17807138480392157,0.10722351052136901,0.0805207202582345,0.07793176998571473,Black
0.3289761412377451,0.28783318014705883,0.27486213235294116,0.11220763934337674,0.10548493503787551,0.09449389555268538,0.29863759957107844,0.10592875311938708,6.2467486718275405,0.09779986213235292,0.1625421262254902,0.32902592677696074,0.2319716561829399,0.046505497204563664,0.11223328237506737,Black
0.18673981311274507,0.1717869178921569,0.16010167738970588,0.1807479883036016,0.18309216548054685,0.18479533650234167,0.17515605851715688,0.18248333723271556,4.9321838567151906,0.07661420036764705,0.1856435738357843,0.18677045036764706,0.0541682091416248,0.058672254114594403,0.18086726710908144,Black
0.13576516544117648,0.12026654411764706,0.108447265625,0.029909048095805177,0.026645637324915993,0.025809067398816277,0.12377642463235294,0.02736260208059383,4.601394224296778,0.07456246170343137,0.2011929381127451,0.13577378216911765,0.04125964794475095,0.04162081927291052,0.029890452049034077,Black
0.2756022135416667,0.2558995863970588,0.29713541666666665,0.2033058055615861,0.15695842049223563,0.17400168237277122,0.26647231158088236,0.17171935058413648,6.47052806769147,0.6922478170955881,0.188119446997549,0.31206629136029407,0.138823589407422,0.07422054238201524,0.19811308182277496,Black
0.38515720741421566,0.40054572610294115,0.36043007046568626,0.09802518870947981,0.14991843715544048,0.07488052409845955,0.39130189185049025,0.12417064821078205,6.52539322255698,0.24971086090686273,0.08789828431372548,0.40930702359068627,0.3004575249765118,0.11207142601040668,0.14698029763691997,Black
0.36599073223039214,0.31173981311274507,0.3296970741421569,0.2068796449150781,0.19301698017412958,0.18226535606114017,0.32976888020833334,0.19533797683664295,6.34379700252372,0.7381998697916669,0.17870710784313726,0.3663430606617647,0.33156885237117817,0.08213499491621158,0.2072925823264166,Black
0.17868412990196078,0.1572887944240196,0.14642597273284313,0.038786376746996885,0.03535155055954608,0.03581616071660264,0.16228936887254902,0.03620316059106013,5.211773703876591,0.05571672028186274,0.1842141544117647,0.17868412990196078,0.016777828308150555,0.03488190307602915,0.038786376746996885,Black
